"id","name","bat_side","side","avg_batter_y_position","avg_batter_x_position","avg_foot_sep","avg_stance_angle","avg_intercept_y_vs_batter","avg_intercept_y_vs_plate"
679529,"Torkelson, Spencer","R","R",33.099181928550806,27.754806030030977,25.893273105531648,-17.19940885579081,30.52551901203776,-2.5736629165130425
680757,"Kwan, Steven","L","L",22.889062866076735,23.458691140198464,7.1211971357084725,-18.06598348242838,29.911565818875566,7.022502952798831
672640,"Lopez, Otto","R","R",29.364523820618643,28.75637731877765,32.113082902270335,0.2765919847148319,30.587898681187745,1.2233748605691
545341,"Grichuk, Randal","R","R",24.974060985943694,28.341972543883664,33.90202367005831,-23.16319558039871,32.237661564287365,7.263600578343674
672356,"Arias, Gabriel","R","R",29.456076723316198,35.05114336100205,26.492819824117962,-4.4561083128808265,35.05934300280678,5.603266279490587
521692,"Perez, Salvador","R","R",29.435557305236795,27.08614089896775,32.638638347138986,-19.812354641244085,28.77482306739046,-0.6607342378463363
664056,"Bader, Harrison","R","R",26.59939644663732,27.301753730845224,20.379471634729526,-11.580272757948125,34.86566891185819,8.266272465220869
668804,"Reynolds, Bryan","R","R",30.999103406344375,28.288583196840285,31.104780234080383,-2.519085980108081,28.530559538939777,-2.468543867404593
701538,"Merrill, Jackson","L","L",24.768569510931083,29.160474699750694,24.117648880878143,-0.00929403091675704,27.775351661119615,3.0067821501885335
650490,"Díaz, Yandy","R","R",29.650334395072935,28.379290478995795,28.522940821878695,-28.839247198329215,30.219287719667587,0.5689533245946478
668930,"Turang, Brice","L","L",30.934031984367635,27.046653513931307,25.882366771435965,-5.8223270224058234,32.45833997038039,1.5243079860127535
663993,"Lowe, Nathaniel","L","L",26.48525481312308,31.280211569078475,33.1655958505382,-14.190895580381628,26.84138752422797,0.356132711104895
665487,"Tatis Jr., Fernando","R","R",26.35013946142936,28.860953415838992,24.178037305419046,-38.82713394695687,30.008818860326,3.658679398896637
661388,"Contreras, William","R","R",28.44503060050201,27.917520871415242,29.78011841334249,4.723230587514923,30.1727766002113,1.7277459997092883
686469,"Pasquantino, Vinnie","L","L",28.913653917074917,31.062261737974932,39.760393620673085,-22.036758080022683,30.9815626561754,2.067908739100484
666971,"Gurriel Jr., Lourdes","R","R",28.735252120276584,25.921209263943748,24.789676582638577,-14.874008353372991,32.10865643367896,3.3734043134023746
681624,"Pages, Andy","R","R",31.683941289551285,29.63722120175541,17.338345284816292,-16.331484522800302,30.54183366459444,-1.1421076249568465
664023,"Happ, Ian","R","R",30.277554786605055,28.247699484788132,24.28733957346345,-0.1727656662902267,33.98052788741979,3.7029731008147286
642715,"Adames, Willy","R","R",29.143579140833957,28.805713119117762,32.97800707971532,-1.9733677439427062,31.565492772186474,2.4219136313525143
641355,"Bellinger, Cody","L","L",32.7504197865445,21.246466569430673,25.7198716140003,-14.64117291455702,31.067023129083452,-1.6833966574610542
673962,"Jung, Josh","R","R",22.600524380393548,24.643479509428232,23.130940469246653,-4.489930463286821,31.10770245682931,8.507178076435762
666969,"García, Adolis","R","R",29.03234080674255,24.971850328437927,29.15802128259216,-16.487214153264343,31.35180281824746,2.319462011504911
676391,"Clement, Ernie","R","R",22.540776505670888,27.826823909551784,31.62984183791763,-1.327395917314906,30.450322803924028,7.909546298253141
673548,"Suzuki, Seiya","R","R",28.407885768927414,27.50125504144605,29.456675972816385,-4.549074559728451,33.46214042069656,5.054254651769151
682663,"Ramírez, Agustín","R","R",27.57055389603528,30.173200934010815,37.376682894641974,-16.129113315287494,31.0013464482022,3.4307925521669187
608369,"Seager, Corey","L","L",26.378821737398937,29.190695311098747,30.496355276753057,-17.314611468272993,32.559315790672315,6.18049405327337
664040,"Lowe, Brandon","L","L",27.099701287773343,27.152228645748927,21.251018062972896,-3.0022997100717115,34.55963041990056,7.459929132127223
683011,"Volpe, Anthony","R","R",28.966411206602505,29.049855795031213,27.05517548084006,3.9995563462472092,25.821101009753043,-3.145310196849465
702616,"Holliday, Jackson","L","L",26.071269932176474,27.838367484247286,24.72627178141954,-4.78584621717758,27.179873095636964,1.1086031634604852
664034,"France, Ty","R","R",28.670242519979432,26.049209529260548,31.519240220958626,-28.33121085736283,27.320810313676137,-1.3494322063032929
606466,"Marte, Ketel","R","R",30.05807763852001,25.0036208062166,18.964581434753285,6.055517634814217,36.68398374382022,6.625906105300213
671739,"Harris II, Michael","L","L",30.83434513983006,28.926053374163274,20.726511228861966,-18.042467419295672,33.65979824032489,2.82545310049483
592663,"Realmuto, J.T.","R","R",31.058470960775615,27.3108188696573,26.493621552323752,-17.090159472025807,28.365296992617225,-2.693173968158387
686797,"Lee, Brooks","R","R",26.148761517002406,29.472630115229958,36.309255445996655,-1.0208087466049767,32.54817514451916,6.399413627516757
657656,"Laureano, Ramón","R","R",30.53186845747976,31.17595450073576,17.652474251208794,5.320128091397113,32.851860496370065,2.3199920388903084
694671,"Langford, Wyatt","R","R",28.8298951908245,27.133032686658122,29.636458755488807,-0.7512114318683932,33.188221241781136,4.358326050956633
808982,"Lee, Jung Hoo","L","L",26.630060473143196,21.46183543237894,27.77268625472997,-42.23353307644009,30.262092982048596,3.6320325089053935
676572,"Wagaman, Eric","R","R",24.92468480680845,27.947124910103916,28.492281132336927,-2.9526267642901476,33.06060339837061,8.135918591562149
572191,"Taylor, Michael A.","R","R",22.50592549280263,30.628016379704583,33.205358966993444,0.24559969775820997,29.37548427113938,6.869558778336745
682657,"Martínez, Angel","R","R",30.58896156293129,22.814860224098275,36.17224023845869,-22.31111616861631,39.6539020864946,9.064940523563306
672820,"Sosa, Lenyn","R","R",30.719527425641743,27.429315616320437,30.42628483558461,-7.797844023181041,32.140828059096414,1.4213006334546736
696100,"Goodman, Hunter","R","R",28.594934693865895,29.451616163317556,19.31729894833663,-18.031236892285982,37.87366827351843,9.278733579652545
666182,"Bichette, Bo","R","R",27.573210606844064,25.034872294214544,33.39984851501361,2.7766703033810547,25.427416390902305,-2.1457942159417662
516782,"Marte, Starling","R","R",18.649929552555008,28.764261437621464,39.04209119477282,0.3848311593377233,23.98174883246081,5.331819279905802
678246,"Vargas, Miguel","R","R",31.05198247991643,27.557897287437076,28.5972673500699,-6.063179538908856,36.20623971207001,5.154257232153578
630105,"Cronenworth, Jake","L","L",33.24787840610071,28.829955146484178,26.46534977404837,3.2615084963091237,30.26678411661456,-2.981094289486152
572233,"Walker, Christian","R","R",28.765662369645952,25.79698699259371,24.722821785189456,-15.30350654990812,31.482931583943863,2.717269214297911
669224,"Wells, Austin","L","L",30.59550962963084,22.810378910229964,26.939785931684423,-7.407148202748736,31.23523253041449,0.6397229007836446
680977,"Donovan, Brendan","L","L",25.770707704049446,28.990704319934604,36.78677919470871,-8.364231313267602,24.205506054420116,-1.5652016496293302
527038,"Flores, Wilmer","R","R",27.74030756929939,25.096152410787866,42.7074244776861,-7.396180708863695,31.559442495637807,3.8191349263384167
502671,"Goldschmidt, Paul","R","R",26.632350278564353,33.42262059335607,36.24926621224946,-8.169074894680127,21.985147187660868,-4.647203090903479
666139,"Lowe, Josh","L","L",24.559782972712803,31.905782113900248,35.10530391008334,-5.459240883792828,27.988054562718535,3.428271590005729
668901,"Vientos, Mark","R","R",26.753240714442455,27.391137070218143,26.114313591556613,-6.013568384281197,28.671979762363055,1.9187390479206026
650402,"Torres, Gleyber","R","R",32.93914124815821,25.31803223459054,26.7420015020103,-33.00595182238506,31.27658387170527,-1.6625573764529404
605141,"Betts, Mookie","R","R",25.837294491798417,28.602418278807217,26.443953025210547,-15.428379665235193,32.56798848384419,6.730693992045773
657757,"Sheets, Gavin","L","L",29.916728057275773,30.762016172720564,16.597569696769007,-34.88742413630242,33.25539538550127,3.3386673282254975
667670,"Rooker, Brent","R","R",31.306958875567414,26.712261948129157,28.00875034963281,-17.796519828031318,33.27978402279632,1.9728251472289058
664238,"Moore, Dylan","R","R",22.701783544512686,30.02751362588297,35.60980821428932,2.332399551508425,25.92697767541639,3.2251941309036996
701358,"Smith, Cam","R","R",25.436652623137103,30.043648113953083,33.447841350998644,-8.173125148162427,30.949400955010265,5.51274833187316
663853,"Gonzalez, Romy","R","R",27.650908207292446,27.89678874203028,28.130579525637696,-14.524574572385456,27.460955034549315,-0.1899531727431304
457705,"McCutchen, Andrew","R","R",30.155003730815068,27.97771866327865,35.15124079467288,-2.5131212257335847,27.008950656016943,-3.146053074798123
668715,"Steer, Spencer","R","R",28.913066853410037,25.81586084468036,35.09972508774206,-4.94530009221606,32.60465480676247,3.6915879533524265
621020,"Swanson, Dansby","R","R",30.601948618151503,27.00419004491661,23.958215390927755,-11.888410728674334,32.21736106333892,1.615412445187416
641680,"Heim, Jonah","R","R",28.678105917497106,31.34586887461642,26.282195815188334,-6.595648634704284,26.062538860749406,-2.615567056747701
686217,"Frelick, Sal","L","L",31.338337228311765,28.060472443928223,25.41549751165433,-9.52328644962933,27.281715657206867,-4.056621571104896
578428,"Iglesias, Jose","R","R",22.67310225017745,27.297199482795495,33.492308481641764,-18.146863862533046,24.183200118571754,1.5100978683943045
672386,"Kirk, Alejandro","R","R",22.014170957563856,31.41323997864833,28.475491265988786,4.49857532277567,29.453053545839136,7.438882588275278
677951,"Witt Jr., Bobby","R","R",27.662798363428976,25.520145739731426,32.34454938122137,-16.92694030229755,26.720517340510515,-0.942281022918458
665862,"Chisholm Jr., Jazz","L","L",30.74751446949291,26.53809703869811,30.087858878569236,-4.67572696710392,30.215584726023188,-0.53192974346972
595879,"Báez, Javier","R","R",19.230974954580674,28.211419596320045,31.33195172189749,-10.356082868570006,28.49804408607774,9.26706913149707
543807,"Springer, George","R","R",27.314912496220533,27.515044808512684,28.811500535789023,-5.65892313434819,20.354693517830206,-6.9602189783903246
694192,"Chourio, Jackson","R","R",24.817032120233144,29.965843602868826,39.8977189282085,1.5367071381951867,27.90168536264915,3.0846532424160045
664702,"Straw, Myles","R","R",29.58971216870914,25.413738547643707,25.669284170229524,-0.17767737695309452,26.711024628904116,-2.8786875398050293
805367,"Meidroth, Chase","R","R",31.607542439068837,28.24842793922244,30.52455963010687,-19.095692680562728,27.93153726421252,-3.67600517485631
665966,"Narváez, Carlos","R","R",24.748939386470596,28.862891050606287,25.862552837481665,-21.669603578066305,30.799763678799604,6.050824292329004
669221,"Murphy, Sean","R","R",29.659697851903534,31.048695349320127,30.290058321220002,-18.528227793745522,29.449421899178116,-0.21027595272541766
628451,"Ibáñez, Andy","R","R",28.460171092388084,25.385930863889115,32.67147538212429,5.225579248554647,28.758684472051723,0.2985133796636402
686668,"Doyle, Brenton","R","R",24.350285192677635,28.973490271021713,41.48506964923211,-7.506626335042325,24.933337093928966,0.5830519012513282
543760,"Semien, Marcus","R","R",28.184405486127094,23.99250390581651,30.469875133304395,-1.592816253891602,30.491944123671793,2.3075386375447002
467793,"Santana, Carlos","R","R",28.87880200840847,27.424825146630095,27.349988231545993,-23.610114429469252,32.57970241738204,3.700900408973574
673237,"Diaz, Yainer","R","R",30.074594465767767,27.749190359350603,32.17815097504516,-2.6534654157058624,31.095162430578192,1.0205679648104198
621043,"Correa, Carlos","R","R",26.408768529552205,28.562967367974817,37.03010017404602,-1.4636775108878726,29.52164881949552,3.112880289943316
686555,"Collins, Isaac","R","R",29.34187065231953,30.13646018234648,35.41039299121988,-24.457160605985,35.84538973563675,6.503519083317229
670770,"Friedl, TJ","L","L",32.59671817612463,25.181211073154802,29.68075114204581,-31.406466366901764,41.04913807570829,8.452419899583663
592450,"Judge, Aaron","R","R",26.35998944865842,33.20282552717123,29.991726188196616,-5.1932247663349465,30.085656786084982,3.7256673374265623
641598,"Garver, Mitch","R","R",26.725107769338962,27.082807820710503,29.903519260888476,-8.630999970498328,34.35364850894174,7.628540739602775
663457,"Nootbaar, Lars","L","L",29.391685755616127,28.309987983341745,23.917014011431373,-21.839299897230287,35.68135621764762,6.289670462031482
663538,"Hoerner, Nico","R","R",29.176774973736496,27.892165535901064,29.37287913201996,-11.249759885784865,27.436287813637296,-1.7404871600992067
691016,"Soderstrom, Tyler","L","L",28.597009686323503,31.95563210728673,33.718221652951364,-6.5258128570328955,29.02805781156514,0.43104812524163794
687597,"Beck, Jordan","R","R",17.71253935272992,29.34046997060608,31.76818200109159,-1.233003475491719,26.821101776855826,9.108562424125903
687401,"Ortiz, Joey","R","R",31.801171291019063,27.645467171176595,28.776282290707865,-10.056601568941877,29.10720822129284,-2.693963069726218
656775,"Mullins, Cedric","L","L",31.691439374576497,23.707645928230015,28.27253467491016,-17.48021593973791,29.576100079144503,-2.1153392954320016
665489,"Guerrero Jr., Vladimir","R","R",28.12806471348352,28.66683877999213,27.80769117858741,-11.610215460389997,34.02144238536994,5.893377671886414
683734,"Vaughn, Andrew","R","R",31.774051484608478,28.568805449145607,33.31403084624626,-2.0769974295998006,30.23539355494694,-1.5386579296615481
669477,"Schmitt, Casey","R","R",29.07174543830392,23.376884950273254,25.515818795276775,2.7248497134616727,32.1419151343104,3.070169696006485
663757,"Grisham, Trent","L","L",33.39297227996157,31.61833562990811,22.31083184103209,-14.862395717169147,23.643276221850755,-9.74969605811082
575929,"Contreras, Willson","R","R",23.83433876378468,30.97044319580746,25.440865012303934,-6.431993433978327,27.620440943771193,3.7861021799865133
681807,"Fry, David","R","R",28.826366550442994,33.4792668924215,23.87295935206055,1.3474945138366088,28.88204270752589,0.055676157082897096
701762,"Kurtz, Nick","L","L",23.452152333066937,28.362617077234425,32.794236272574196,-9.872121909452966,24.777580293706873,1.3254279606399397
676914,"Schneider, Davis","R","R",31.34881829174878,24.68210601548378,24.94045305683552,-11.065529085173383,34.122519073447144,2.7737007816983685
606192,"Hernández, Teoscar","R","R",30.726919844382234,29.94243246898324,27.419908904270024,-6.983702202956023,30.818940664255067,0.09202081987283262
602104,"Urías, Ramón","R","R",29.558107665532695,28.316400469271834,29.586852667778796,-18.143013783899928,30.891491960621476,1.3333842950887735
669127,"Langeliers, Shea","R","R",27.27765149669012,29.513780596992056,35.52130091804963,-16.681296217037378,32.872923734297586,5.5952722376074675
624641,"Sosa, Edmundo","R","R",28.040937749931647,25.8043373867681,34.35408401229083,-7.66198071012377,30.33573891740652,2.294801167474875
593428,"Bogaerts, Xander","R","R",19.506613863871355,28.93492515181494,29.911460789257248,-5.878384304102399,33.16298900090379,13.656375137032436
605137,"Bell, Josh","R","R",31.950735666285844,27.325227538893014,28.348586433751624,-20.459637951657857,27.01860336108212,-4.932132305203731
608348,"Kelly, Carson","R","R",29.83387079199733,29.710438227880452,24.259223957247674,0.9862154810145326,30.637368186849088,0.8034973948517585
664761,"Bohm, Alec","R","R",25.72172094250707,28.889225787767128,38.07908249632614,-7.95107871157966,28.993118870165596,3.2713979276585317
663968,"Mangum, Jake","R","R",26.259891416500427,28.04573251293585,25.32036904697333,0.03172618917529103,25.858704069643984,-0.4011873468564404
542303,"Ozuna, Marcell","R","R",34.48206172818241,25.57638472419671,33.97111085310101,-26.132048633663977,32.24990267921057,-2.232159048971835
669701,"Smith, Josh","L","L",31.87600885717939,28.05330633496214,21.918503996909156,-21.374180957838547,31.620846224850894,-0.2551626323284958
660670,"Acuña Jr., Ronald","R","R",31.68110238229445,25.576612581956322,32.80806327969062,-14.1278457193068,31.189670021648887,-0.4914323606455663
642708,"Rosario, Amed","R","R",20.461588786819295,21.961364428458555,37.838104779888994,-17.256729416407307,31.036756215814304,10.575167428995012
621439,"Buxton, Byron","R","R",23.36549750612087,27.624382283345046,28.804618665670517,1.5855411290224934,27.599828780825423,4.2343312747045525
686780,"Pagés, Pedro","R","R",27.273107135286388,28.656152436894942,28.659956517934116,-5.531509225485903,35.747357447575645,8.474250312289254
676475,"Burleson, Alec","L","L",34.8692865176344,24.193473666183355,19.48710482552659,-24.088929657192452,29.35867739301228,-5.510609124622112
608701,"Refsnyder, Rob","R","R",30.372901420731715,28.94478764722379,25.167216981882508,-3.5956183716774794,30.12791068483933,-0.24499073589238984
700337,"Quero, Edgar","R","R",32.59357820866727,29.383565601094016,25.231551872177814,-5.181169099292739,26.96850979046247,-5.625068418204799
680574,"McLain, Matt","R","R",27.67011251357202,27.366529837959302,27.68770925918794,-18.350274415499776,32.12534538807058,4.455232874498553
672275,"Bailey, Patrick","R","R",27.009216310355978,28.42396060881015,27.07431963758556,-7.6866385491429865,29.038970949631345,2.029754639275371
643289,"Dubón, Mauricio","R","R",26.625147844739757,28.068990193545037,37.59355742033307,-20.948724949474574,26.025671203575012,-0.5994766411647435
807713,"Shaw, Matt","R","R",30.16650853236131,28.960675366821864,19.253315551413184,-11.284383746491008,30.02185107445345,-0.144657457907857
641857,"McMahon, Ryan","L","L",23.238752284599165,32.16818997603315,42.912278261034324,0.36982867076808246,26.865063173529,3.626310888929835
669707,"Triolo, Jared","R","R",29.37994448773022,26.443983848145646,34.927785877221716,-1.756890941981702,28.782503200453863,-0.5974412872763588
643376,"Jansen, Danny","R","R",22.71762769584451,29.911961895833258,41.896382325122275,-6.921739159608328,36.19822727873572,13.480599582891204
668904,"Lewis, Royce","R","R",24.22644099299855,26.050177186790254,28.283474690292373,-7.90538561606496,28.51596531375762,4.289524320759066
678554,"Mead, Curtis","R","R",33.71200492464936,27.65088422161803,21.346224928621808,-10.067304225369133,29.15739592260102,-4.5546090020483305
650489,"Castro, Willi","R","R",31.845792531943353,27.484602396908002,23.776717927110315,-0.8855506280948444,31.798080945821226,-0.04771158612213511
500743,"Rojas, Miguel","R","R",29.422910488827956,28.631161298553085,25.495936670016828,-7.487481944394942,35.01409620193554,5.591185713107589
643396,"Kiner-Falefa, Isiah","R","R",29.947655481642094,27.904785599376773,26.687374667518085,-25.813338772151237,28.946773609382593,-1.0008818722594972
669397,"Allen, Nick","R","R",27.371382297478494,26.678671726336702,29.17208731169795,-8.937398278278193,31.884141640251173,4.512759342772677
669289,"Espinal, Santiago","R","R",36.617857762071125,25.33329426437477,21.12503448733199,-15.62122460325356,32.74717334945882,-3.870684412612306
681715,"Hernández, Heriberto","R","R",28.9475894410274,26.699433187483702,33.92043386992172,-16.385838400484634,33.78884711609967,4.841257675072266
805779,"Wilson, Jacob","R","R",28.116150401275007,24.593377888549785,29.04712888441518,-27.301344119668187,30.152539090978266,2.0363886897032604
666176,"Adell, Jo","R","R",26.049268947642954,27.72785691313238,38.2155043531588,-11.580400866802346,26.784687615098562,0.7354186674556085
656305,"Chapman, Matt","R","R",28.23358811950069,29.881546474623367,26.946906154720164,-9.878469849525926,28.6118929743052,0.37830485480451037
671732,"Butler, Lawrence","L","L",25.00248856387586,32.34094372000585,39.54693812203527,4.362452422319055,27.525487975048097,2.5229994111722376
663743,"Fortes, Nick","R","R",30.689695571107332,27.495925346893465,33.91278959426301,-13.848539467379897,29.662803949901225,-1.0268916212061063
691176,"Domínguez, Jasson","R","R",29.353704147007445,25.28895640085571,23.23266178367783,-24.253227751585754,28.774508197104716,-0.5791959499027219
672744,"Canario, Alexander","R","R",28.11568622551691,27.218482573379276,30.663241579006197,-19.25207643830788,30.791534220631917,2.67584799511501
691594,"Sanoja, Javier","R","R",20.576571204062287,27.17582634811595,24.773437144443193,-25.546034040179105,27.329004678763486,6.752433474701204
663330,"Jones, Jahmai","R","R",24.54870064396295,29.446267313233506,19.490914960574457,-7.972459940755573,32.64315041269597,8.094449768733016
457759,"Turner, Justin","R","R",32.935496339201904,22.110882271473983,15.07511991954423,-34.12687640606369,37.23015426573252,4.294657926530618
681082,"Stott, Bryson","L","L",27.14433823639885,24.739750570668217,38.03427382850038,-5.495169316524302,28.04980242921288,0.905464192814028
680777,"Jeffers, Ryan","R","R",28.528494611837825,27.162372852169465,35.93818128236152,-8.039123860005354,29.19758119762089,0.6690865857830695
663647,"Hayes, Ke'Bryan","R","R",32.609906551548505,25.77530878463251,25.72035570800703,-17.30804543136671,34.36357478215091,1.7536682306023983
593871,"Polanco, Jorge","R","R",21.64427368698429,25.535785900148706,33.203731818155696,-10.521238850476928,34.15506676973955,12.510793082755258
543309,"Higashioka, Kyle","R","R",30.710605633213746,23.49150765955806,28.770694062261605,4.045178333826058,29.585075691219018,-1.125529941994734
514888,"Altuve, Jose","R","R",13.070306987098427,29.658855336778732,28.9805619583566,-19.40493719705762,31.63504595137424,18.564738964275815
571771,"Hernández, Enrique","R","R",28.86914736901034,31.64430287429022,23.25448451278204,-6.271960410261124,31.62475494649631,2.7556075774859643
687263,"Neto, Zach","R","R",18.619212078962097,21.148266130013592,39.703892011014815,-3.6011225275787324,37.371391511191014,18.752179432228907
681393,"Norby, Connor","R","R",26.567966102936577,25.999309327747834,34.88137380861361,-9.794627593997054,32.80939705575267,6.241430952816093
672580,"Garcia, Maikel","R","R",30.501973139810183,25.93593946980324,35.1685681490161,3.383926612883864,35.33797346719426,4.836000327384077
666023,"Fermin, Freddy","R","R",28.608059193387504,27.42633018209442,31.094970482191982,-3.2403274668254154,29.12319787765452,0.5151386842670149
676059,"Westburg, Jordan","R","R",23.700463735097287,32.4494653558227,28.904363395713453,-9.520564161971953,31.74263267908273,8.042168943985443
700250,"Rice, Ben","L","L",32.24195817686402,28.841230613590106,32.900302186772784,-30.941399656751486,30.645942033903715,-1.5960161429603041
693307,"Dingler, Dillon","R","R",25.881738241070998,28.089617436525796,38.620034276458945,-12.413762314814976,28.594029612681936,2.7122913716109367
677587,"Rocchio, Brayan","R","R",22.652178867610967,26.153974175101094,37.62303297972465,-5.493599768561577,34.163615593025106,11.51143672541414
702332,"Durbin, Caleb","R","R",32.54632213792286,26.798548392361838,27.70489145756701,-19.62224715270668,28.170994769375422,-4.37532736854744
671056,"Herrera, Iván","R","R",31.55607099831554,27.456652794343977,33.67821233918433,-44.806485217169815,32.945482625019615,1.3894116267040748
678662,"Tovar, Ezequiel","R","R",28.6769568693172,24.013199645833343,34.57066183276697,1.0555601077563366,29.044834075619136,0.3678772063019434
571657,"Farmer, Kyle","R","R",27.16720450742538,27.581128031274886,27.993297064001155,-10.296178098886887,32.582833710853535,5.415629203428144
571448,"Arenado, Nolan","R","R",32.52815370457219,28.53302516425546,31.09945715207794,-4.226534052558026,34.950387498390455,2.4222337938182545
671289,"Freeman, Tyler","R","R",30.584966195721456,28.855589638472676,29.0991007509318,-18.501532569406873,29.19869181819082,-1.3862743775306314
