"id","name","bat_side","side","avg_batter_y_position","avg_batter_x_position","avg_foot_sep","avg_stance_angle","avg_intercept_y_vs_batter","avg_intercept_y_vs_plate"
572233,"Walker, Christian","R","R",28.560496830660465,26.440481944138778,25.04837683748321,-16.596898250953632,31.491214149938457,2.9307173192779956
667670,"Rooker, Brent","R","R",31.41725842092922,27.347236530122764,27.72962422901869,-16.471685062237,32.68376565535631,1.2665072344270925
621020,"Swanson, Dansby","R","R",30.422070277277424,27.708059390435622,24.26153976048566,-12.669286550319937,32.43855689326338,2.0164866159859565
677594,"Rodríguez, Julio","R","R",20.228250881287867,29.82657551540538,31.302089924512675,0.7989018255929147,32.458391489711616,12.230140608423747
677951,"Witt Jr., Bobby","R","R",27.38968960746941,25.156391123381773,32.59519867467373,-17.068876048470603,28.069409119291244,0.6797195118218321
682985,"Greene, Riley","L","L",29.844357369109858,24.358105767273848,28.028966280178942,-8.104360300833262,31.781674232681894,1.9373168635720468
663728,"Raleigh, Cal","L","L",29.326513924906553,24.088863192711877,24.84845005755088,1.454451664023849,34.58897667781987,5.26246275291332
592518,"Machado, Manny","R","R",24.753022614551725,31.22767826454219,31.061756058922846,-41.68757726874936,30.952906553294362,6.199883938742651
642715,"Adames, Willy","R","R",29.093750910093608,28.98384376008674,33.14383408193555,-2.819882914923518,31.548756114924895,2.4550052048312825
521692,"Perez, Salvador","R","R",29.60492917834111,27.37266440720304,32.73888540787515,-20.46573411229701,31.039303045678857,1.4343738673377573
621566,"Olson, Matt","L","L",31.166535566988397,30.460010904650623,31.273766483790652,-10.3811274511889,32.23875188284468,1.072216315856277
691718,"Crow-Armstrong, Pete","L","L",30.057583546656602,26.523281708409293,33.94805413841694,-2.2637176866813524,35.72673143928011,5.669147892623507
668804,"Reynolds, Bryan","L","L",26.501727706328275,26.897774599745333,43.5370191430112,-5.763546282873623,28.205153221786816,1.7034255154585465
671732,"Butler, Lawrence","L","L",26.102890827468084,30.979971918554874,32.936078687471266,3.776395552599364,29.07602985707739,2.973139029609307
596115,"Story, Trevor","R","R",25.78478946258277,30.09884679234503,36.11739619215738,-26.129761845757514,34.82044495114889,9.03565548856612
646240,"Devers, Rafael","L","L",21.804602725944136,25.516114857651132,31.58171693670841,-64.79801119331036,28.96242271581072,7.157819989866591
666176,"Adell, Jo","R","R",26.092503381572442,28.184338717509934,38.13567297922619,-11.560078848770546,25.991812698320597,-0.10069068325184138
681624,"Pages, Andy","R","R",31.533018102077065,29.87046965951858,17.205322654405407,-17.142324260637206,31.53875124693849,0.005733144861432143
641355,"Bellinger, Cody","L","L",32.705966614535626,20.96007909652758,24.96637106735898,-12.746339755769405,29.75214738897435,-2.953819225561286
553993,"Suárez, Eugenio","R","R",18.259862579750163,22.950196232859003,23.207808920683707,-23.36586615391951,36.42933417604239,18.16947159629222
645277,"Albies, Ozzie","L","L",35.252201266076135,23.220294211747465,36.965335540238435,-36.94726086723972,36.879631436778354,1.6274301707022194
686469,"Pasquantino, Vinnie","L","L",28.507551233641244,31.18746414902783,39.22905309285132,-21.826667389823697,32.522016011460835,4.014464777819588
596019,"Lindor, Francisco","L","L",26.60093293109819,26.264279455050033,28.220161767226333,-8.38469219737546,28.504693918240083,1.9037609871418892
671739,"Harris II, Michael","L","L",31.060854164677412,28.40061882628393,20.49689453490038,-17.992705081486367,29.877234752976467,-1.1836194117009424
683737,"Busch, Michael","L","L",30.929275492451723,26.42980145164541,31.323923103818053,0.642338631511735,32.3982122945851,1.4689368021333804
641857,"McMahon, Ryan","L","L",24.192808843233077,31.996303128285778,42.61869965599959,0.271761342135764,26.737884178103,2.5450753348699324
671218,"Ramos, Heliot","R","R",25.00072200105741,27.59383063770255,29.757981154345803,-5.310036954751508,27.373986802214464,2.373264801157046
592450,"Judge, Aaron","R","R",26.203967521909945,33.06674166374424,29.87062550785898,-5.640704078159635,30.68693309738032,4.482965575470379
668930,"Turang, Brice","L","L",30.479560788176066,26.731948713401795,26.061789815131426,-5.731976171529687,31.65566888264974,1.1761080944736764
624413,"Alonso, Pete","R","R",24.286164853119676,27.272201643882696,30.522198075362983,2.9488985368853067,28.149451208832104,3.863286355712432
514888,"Altuve, Jose","R","R",12.774390356661467,30.255217639701936,29.01442779745279,-19.56266048979523,29.770218809600543,16.99582845293907
666182,"Bichette, Bo","R","R",27.29916061615355,25.120250176328614,33.87785147365242,2.3561788923171005,24.255708546591553,-3.0434520695619915
518692,"Freeman, Freddie","L","L",29.3189377020737,29.892239616534265,32.84544734938849,0.38514685181867603,27.266586407704498,-2.052351294369197
678882,"Rafaela, Ceddanne","R","R",30.48794742913812,26.845987790791582,23.36556848270484,-19.170611457252694,32.842262486063,2.3543150569248694
664040,"Lowe, Brandon","L","L",27.02868497290888,26.43079194649048,21.376507503407343,-3.1193198784759213,33.94602554583705,6.9173405729281665
691406,"Caminero, Junior","R","R",28.268708193211676,28.77977949182835,26.59376484548265,-34.66424479900341,36.54099148636702,8.272283293155343
696100,"Goodman, Hunter","R","R",28.70701194993021,29.550307021761085,19.571311484944665,-20.19557780829375,39.07675942777446,10.369747477844248
661388,"Contreras, William","R","R",28.57854242812878,27.97406003404328,30.132055770326726,5.3393333628234085,30.246080985475515,1.6675385573467405
608070,"Ramírez, José","L","L",30.43073819448941,21.780873370015005,26.58405284966892,-14.553526560969111,32.72234770987713,2.2916095153877216
660271,"Ohtani, Shohei","L","L",28.4521155488904,31.426206767983565,36.815086840646764,-7.1425911210085635,27.362313214924797,-1.0898023339656056
